AN_BASE,CD_AREA_AVALIACAO,NM_AREA_AVALIACAO,IN_REDE,SG_UF_PROGRAMA,CD_PROGRAMA_IES,NM_PROGRAMA_IES,DS_SITUACAO_PROGRAMA
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,PR,40014010012P2,ADMINISTRAÇÃO,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,PR,40015017027P6,ENSINO,EM FUNCIONAMENTO
2024,15,MEDICINA I,NÃO,PR,40015017171P0,CIÊNCIAS APLICADAS A SAÚDE,EM FUNCIONAMENTO
2024,2,COMPUTAÇÃO,NÃO,PR,40015017173P2,CIÊNCIA DA COMPUTAÇÃO,EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,PR,40015017070P9,CONTABILIDADE,EM FUNCIONAMENTO
2024,23,ZOOTECNIA / RECURSOS PESQUEIROS,SIM,PR,40015017009P8,ZOOTECNIA,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,PR,40015017020P1,EDUCAÇÃO,EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,PR,40015017013P5,ENGENHARIA DE ENERGIA NA AGRICULTURA,EM FUNCIONAMENTO
2024,14,ENGENHARIAS IV,NÃO,PR,40015017016P4,ENGENHARIA ELÉTRICA E COMPUTAÇÃO,EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,PR,40015017006P9,ENGENHARIA QUÍMICA,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,PR,40015017014P1,"SOCIEDADE, CULTURA E FRONTEIRAS",EM FUNCIONAMENTO
2024,18,ODONTOLOGIA,NÃO,PR,40015017025P3,ODONTOLOGIA,EM FUNCIONAMENTO
2024,32,SERVIÇO SOCIAL,NÃO,PR,40015017026P0,SERVIÇO SOCIAL,EM FUNCIONAMENTO
2024,20,ENFERMAGEM,NÃO,PR,40015017071P5,SAÚDE PÚBLICA EM REGIÃO DE FRONTEIRA,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,PR,40015017019P3,BIOCIÊNCIAS E SAÚDE,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,PR,40015017022P4,DESENVOLVIMENTO RURAL SUSTENTÁVEL,EM FUNCIONAMENTO
2024,40,HISTÓRIA,NÃO,PR,40015017007P5,HISTÓRIA,EM FUNCIONAMENTO
2024,49,CIÊNCIAS AMBIENTAIS,NÃO,PR,40015017015P8,CONSERVAÇÃO E MANEJO DE RECURSOS NATURAIS,EM FUNCIONAMENTO
2024,49,CIÊNCIAS AMBIENTAIS,NÃO,PR,40015017023P0,CIÊNCIAS AMBIENTAIS,EM FUNCIONAMENTO
2024,36,GEOGRAFIA,NÃO,PR,40015017018P7,GEOGRAFIA,EM FUNCIONAMENTO
2024,41,LINGUÍSTICA E LITERATURA,NÃO,PR,40015017003P0,LETRAS,EM FUNCIONAMENTO
2024,19,FARMÁCIA,NÃO,PR,40015017021P8,CIÊNCIAS FARMACÊUTICAS,EM FUNCIONAMENTO
2024,33,FILOSOFIA,NÃO,PR,40015017005P2,FILOSOFIA,EM FUNCIONAMENTO
2024,36,GEOGRAFIA,NÃO,PR,40015017010P6,GEOGRAFIA,EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,PR,40015017001P7,ENGENHARIA AGRÍCOLA,EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,PR,40015017028P2,ADMINISTRAÇÃO,EM FUNCIONAMENTO
2024,30,PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA,NÃO,PR,40015017004P6,DESENVOLVIMENTO REGIONAL E AGRONEGÓCIO,EM FUNCIONAMENTO
2024,28,ECONOMIA,NÃO,PR,40015017029P9,ECONOMIA,EM FUNCIONAMENTO
2024,23,ZOOTECNIA / RECURSOS PESQUEIROS,NÃO,PR,40015017011P2,RECURSOS PESQUEIROS E ENGENHARIA DE PESCA,EM FUNCIONAMENTO
2024,4,QUÍMICA,NÃO,PR,40015017170P3,QUÍMICA,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,PR,40015017072P1,"TECNOLOGIAS, GESTÃO E SUSTENTABILIDADE",EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,PR,40015017008P1,EDUCAÇÃO,EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,PR,40015017002P3,AGRONOMIA,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,PR,40015017172P6,EDUCAÇÃO EM CIÊNCIAS E EDUCAÇÃO MATEMÁTICA,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,PR,40020010002P3,EDUCAÇÃO,EM FUNCIONAMENTO
2024,21,"EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL",NÃO,PR,40020010001P7,SAÚDE DA COMUNICAÇÃO HUMANA,EM FUNCIONAMENTO
2024,37,PSICOLOGIA,NÃO,PR,40020010004P6,PSICOLOGIA FORENSE,EM FUNCIONAMENTO
2024,18,ODONTOLOGIA,NÃO,PR,40020010006P9,ODONTOLOGIA,EM FUNCIONAMENTO
2024,18,ODONTOLOGIA,NÃO,PR,40022013007P8,ODONTOLOGIA,EM FUNCIONAMENTO
2024,18,ODONTOLOGIA,NÃO,PR,40022013003P2,ODONTOLOGIA CLÍNICA,EM FUNCIONAMENTO
2024,26,DIREITO,NÃO,PR,40022013009P0,DIREITO,EM FUNCIONAMENTO
2024,48,BIOTECNOLOGIA,NÃO,PR,40022013004P9,BIOTECNOLOGIA INDUSTRIAL,EM FUNCIONAMENTO
2024,49,CIÊNCIAS AMBIENTAIS,NÃO,PR,40022013005P5,GESTÃO AMBIENTAL,EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,PR,40022013001P0,ADMINISTRAÇÃO,EM FUNCIONAMENTO
2024,21,"EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL",NÃO,PR,40024016004P1,EXERCICIO FISICO NA PROMOÇÂO DA SAUDE,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,PR,40024016005P8,METODOLOGIAS PARA O ENSINO DE LINGUAGENS E SUAS TECNOLOGIAS,EM FUNCIONAMENTO
2024,24,MEDICINA VETERINÁRIA,NÃO,PR,40024016003P5,SAÚDE E PRODUÇÃO ANIMAL,EM FUNCIONAMENTO
2024,26,DIREITO,NÃO,PR,40028011001P8,DIREITO PROCESSUAL E CIDADANIA,EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,PR,40028011003P0,BIOTECNOLOGIA APLICADA À AGRICULTURA,EM FUNCIONAMENTO
2024,19,FARMÁCIA,NÃO,PR,40028011004P7,PLANTAS MEDICINAIS E FITOTERÁPICOS NA ATENÇÃO BÁSICA,EM FUNCIONAMENTO
2024,24,MEDICINA VETERINÁRIA,NÃO,PR,40028011002P4,CIÊNCIA ANIMAL COM ÊNFASE EM PRODUTOS BIOATIVOS,EM FUNCIONAMENTO
2024,26,DIREITO,NÃO,PR,40029018001P4,DIREITO,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,PR,40030016002P5,PROMOÇÃO DA SAÚDE,EM FUNCIONAMENTO
2024,49,CIÊNCIAS AMBIENTAIS,NÃO,PR,40030016004P8,TECNOLOGIAS LIMPAS,EM FUNCIONAMENTO
2024,26,DIREITO,NÃO,PR,40030016001P9,CIÊNCIAS JURÍDICAS,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,PR,40030016003P1,GESTÃO DO CONHECIMENTO NAS ORGANIZAÇÕES,EM FUNCIONAMENTO
2024,26,DIREITO,NÃO,PR,40031012001P5,CIÊNCIA JURÍDICA,EM FUNCIONAMENTO
2024,21,"EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL",NÃO,PR,40031012072P0,CIÊNCIAS DO MOVIMENTO HUMANO,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,PR,40031012071P3,EDUCAÇÃO,EM FUNCIONAMENTO
2024,20,ENFERMAGEM,SIM,PR,40031012073P6,ENFERMAGEM EM ATENÇÃO PRIMÁRIA À SAÚDE,EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,PR,40031012002P1,PRODUÇÃO AGROPECUÁRIA SUSTENTÁVEL,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,PR,40031012070P7,ENSINO,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,PR,40033015001P8,DESENVOLVIMENTO DE TECNOLOGIA,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,PR,40034011075P8,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",EM FUNCIONAMENTO
2024,41,LINGUÍSTICA E LITERATURA,NÃO,PR,40035018001P0,TEORIA LITERÁRIA,EM FUNCIONAMENTO
2024,26,DIREITO,NÃO,PR,40036014001P7,DIREITO,EM FUNCIONAMENTO
2024,16,MEDICINA II,NÃO,PR,40037010001P3,BIOTECNOLOGIA APLICADA A SAÚDE DA CRIANÇA E DO ADOLESCENTE,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,PR,40037010002P0,ENSINO NAS CIÊNCIAS DA SAÚDE,EM FUNCIONAMENTO
2024,18,ODONTOLOGIA,NÃO,PR,40038017001P0,ODONTOLOGIA,EM FUNCIONAMENTO
2024,18,ODONTOLOGIA,NÃO,PR,40041018001P7,ODONTOLOGIA,EM FUNCIONAMENTO
2024,7,BIODIVERSIDADE,NÃO,PR,40043010007P8,BIODIVERSIDADE NEOTROPICAL,EM FUNCIONAMENTO
2024,28,ECONOMIA,NÃO,PR,40043010011P5,ECONOMIA,EM FUNCIONAMENTO
2024,10,ENGENHARIAS I,NÃO,PR,40043010008P4,ENGENHARIA CIVIL,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,PR,40043010001P0,INTERDISCIPLINAR EM ESTUDOS LATINO-AMERICANOS,EM FUNCIONAMENTO
2024,39,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,NÃO,PR,40043010009P0,RELAÇÕES INTERNACIONAIS,EM FUNCIONAMENTO
2024,40,HISTÓRIA,NÃO,PR,40043010010P9,HISTÓRIA,EM FUNCIONAMENTO
2024,8,CIÊNCIAS BIOLÓGICAS II,NÃO,PR,40043010006P1,BIOCIÊNCIAS,EM FUNCIONAMENTO
2024,41,LINGUÍSTICA E LITERATURA,NÃO,PR,40043010005P5,LITERATURA COMPARADA,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,PR,40043010012P1,ENERGIA & SUSTENTABILIDADE,EM FUNCIONAMENTO
2024,30,PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA,NÃO,PR,40043010004P9,POLÍTICAS PÚBLICAS E DESENVOLVIMENTO,EM FUNCIONAMENTO
2024,3,ASTRONOMIA / FÍSICA,NÃO,PR,40043010003P2,FÍSICA APLICADA,EM FUNCIONAMENTO
2024,39,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,NÃO,PR,40043010002P6,INTEGRAÇÃO CONTEMPORÂNEA DA AMÉRICA LATINA - ICAL,EM FUNCIONAMENTO
2024,26,DIREITO,NÃO,PR,40051013002P5,DIREITO,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,PR,40051013001P9,EDUCAÇÃO E NOVAS TECNOLOGIAS,EM FUNCIONAMENTO
2024,26,DIREITO,NÃO,PR,40066010001P2,"DIREITO, INOVAÇÃO E REGULAÇÕES",EM FUNCIONAMENTO
2024,44,CIÊNCIAS DA RELIGIÃO E TEOLOGIA,NÃO,PR,40070018001P6,TEOLOGIA,EM FUNCIONAMENTO
2024,11,ARTES,NÃO,PR,40076016008P9,ARTES VISUAIS,EM FUNCIONAMENTO
2024,11,ARTES,NÃO,PR,40076016004P3,CINEMA E ARTES DO VÍDEO,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,PR,40076016001P4,SOCIEDADE E DESENVOLVIMENTO,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,PR,40076016005P0,EDUCAÇÃO MATEMÁTICA,EM FUNCIONAMENTO
2024,49,CIÊNCIAS AMBIENTAIS,NÃO,PR,40076016009P5,AMBIENTES LITORÂNEOS E INSULARES,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,PR,40076016002P0,FORMAÇÃO DOCENTE INTERDISCIPLINAR,EM FUNCIONAMENTO
2024,11,ARTES,NÃO,PR,40076016003P7,MÚSICA,EM FUNCIONAMENTO
2024,40,HISTÓRIA,NÃO,PR,40076016007P2,HISTÓRIA,EM FUNCIONAMENTO
2024,11,ARTES,NÃO,PR,40076016006P6,ARTES,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,PR,40079015001P3,PROMOÇÃO DA SAÚDE,EM FUNCIONAMENTO
2024,13,ENGENHARIAS III,NÃO,SC,41001010159P9,ENERGIA E SUSTENTABILIDADE,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,SC,41001010055P9,"ENGENHARIA, GESTÃO E MÍDIA DO CONHECIMENTO",EM FUNCIONAMENTO
2024,41,LINGUÍSTICA E LITERATURA,NÃO,SC,41001010053P6,ESTUDOS DA TRADUÇÃO,EM FUNCIONAMENTO
2024,8,CIÊNCIAS BIOLÓGICAS II,NÃO,SC,41001010069P0,BIOQUÍMICA,EM FUNCIONAMENTO
2024,8,CIÊNCIAS BIOLÓGICAS II,NÃO,SC,41001010024P6,FARMACOLOGIA,EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,SC,41001010041P8,RECURSOS GENÉTICOS VEGETAIS,EM FUNCIONAMENTO
2024,20,ENFERMAGEM,NÃO,SC,41001010079P5,GESTÃO DO CUIDADO EM ENFERMAGEM,EM FUNCIONAMENTO
2024,47,MATERIAIS,NÃO,SC,41001010031P2,CIÊNCIA E ENGENHARIA DE MATERIAIS,EM FUNCIONAMENTO
2024,10,ENGENHARIAS I,NÃO,SC,41001010023P0,ENGENHARIA CIVIL,EM FUNCIONAMENTO
2024,10,ENGENHARIAS I,NÃO,SC,41001010033P5,ENGENHARIA AMBIENTAL,EM FUNCIONAMENTO
2024,6,CIÊNCIAS BIOLÓGICAS I,NÃO,SC,41001010074P3,BIOLOGIA CELULAR E DO DESENVOLVIMENTO,EM FUNCIONAMENTO
2024,14,ENGENHARIAS IV,NÃO,SC,41001010065P4,ENGENHARIA DE AUTOMAÇÃO E SISTEMAS,EM FUNCIONAMENTO
2024,39,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,NÃO,SC,41001010083P2,RELAÇÕES INTERNACIONAIS,EM FUNCIONAMENTO
2024,49,CIÊNCIAS AMBIENTAIS,NÃO,SC,41001010157P6,DESASTRES NATURAIS,EM FUNCIONAMENTO
2024,14,ENGENHARIAS IV,NÃO,SC,41001010162P0,ENGENHARIA DE SISTEMAS ELETRÔNICOS,EM FUNCIONAMENTO
2024,50,NUTRIÇÃO,NÃO,SC,41001010049P9,NUTRIÇÃO,EM FUNCIONAMENTO
2024,35,ANTROPOLOGIA / ARQUEOLOGIA,NÃO,SC,41001010017P0,ANTROPOLOGIA SOCIAL,EM FUNCIONAMENTO
2024,41,LINGUÍSTICA E LITERATURA,NÃO,SC,41001010012P8,INGLÊS:ESTUDOS LINGÜÍSTICOS E LITERÁRIOS,EM FUNCIONAMENTO
2024,13,ENGENHARIAS III,NÃO,SC,41001010090P9,ENGENHARIA E CIÊNCIAS MECÂNICAS,EM FUNCIONAMENTO
2024,15,MEDICINA I,NÃO,SC,41001010070P8,CIÊNCIAS MÉDICAS,EM FUNCIONAMENTO
2024,8,CIÊNCIAS BIOLÓGICAS II,NÃO,SC,41001010076P6,FARMACOLOGIA,EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,SC,41001010078P9,ADMINISTRAÇÃO UNIVERSITÁRIA,EM FUNCIONAMENTO
2024,23,ZOOTECNIA / RECURSOS PESQUEIROS,NÃO,SC,41001010019P2,AQUICULTURA,EM FUNCIONAMENTO
2024,9,CIÊNCIAS BIOLÓGICAS III,NÃO,SC,41001010035P8,BIOTECNOLOGIA E BIOCIÊNCIAS,EM FUNCIONAMENTO
2024,25,CIÊNCIA DE ALIMENTOS,NÃO,SC,41001010046P0,ENGENHARIA DE ALIMENTOS,EM FUNCIONAMENTO
2024,7,BIODIVERSIDADE,NÃO,SC,41001010071P4,ECOLOGIA,EM FUNCIONAMENTO
2024,8,CIÊNCIAS BIOLÓGICAS II,NÃO,SC,41001010027P5,NEUROCIÊNCIAS,EM FUNCIONAMENTO
2024,4,QUÍMICA,NÃO,SC,41001010022P3,QUÍMICA,EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,SC,41001010010P5,ADMINISTRAÇÃO,EM FUNCIONAMENTO
2024,1,MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,NÃO,SC,41001010001P6,MATEMÁTICA PURA E APLICADA,EM FUNCIONAMENTO
2024,40,HISTÓRIA,NÃO,SC,41001010004P5,HISTÓRIA,EM FUNCIONAMENTO
2024,7,BIODIVERSIDADE,NÃO,SC,41001010043P0,"BIOLOGIA DE FUNGOS, ALGAS E PLANTAS",EM FUNCIONAMENTO
2024,3,ASTRONOMIA / FÍSICA,NÃO,SC,41001010020P0,FÍSICA,EM FUNCIONAMENTO
2024,22,SAÚDE COLETIVA,NÃO,SC,41001010040P1,SAÚDE COLETIVA,EM FUNCIONAMENTO
2024,21,"EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL",NÃO,SC,41001010165P9,FONOAUDIOLOGIA,EM FUNCIONAMENTO
2024,21,"EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL",NÃO,SC,41001010160P7,CIÊNCIAS DA REABILITAÇÃO,EM FUNCIONAMENTO
2024,22,SAÚDE COLETIVA,NÃO,SC,41001010084P9,SAÚDE MENTAL E ATENÇÃO PSICOSSOCIAL,EM FUNCIONAMENTO
2024,20,ENFERMAGEM,NÃO,SC,41001010009P7,ENFERMAGEM,EM FUNCIONAMENTO
2024,10,ENGENHARIAS I,NÃO,SC,41001010088P4,ENGENHARIA DE TRANSPORTES E GESTÃO TERRITORIAL,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,SC,41001010050P7,EDUCAÇÃO CIENTIFICA E TECNOLÓGICA,EM FUNCIONAMENTO
2024,19,FARMÁCIA,NÃO,SC,41001010044P7,FARMÁCIA,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,SC,41001010087P8,TECNOLOGIAS DA INFORMAÇÃO E COMUNICAÇÃO,EM FUNCIONAMENTO
2024,34,SOCIOLOGIA,NÃO,SC,41001010018P6,SOCIOLOGIA E CIÊNCIA POLÍTICA,EM FUNCIONAMENTO
2024,32,SERVIÇO SOCIAL,NÃO,SC,41001010047P6,SERVIÇO SOCIAL,EM FUNCIONAMENTO
2024,49,CIÊNCIAS AMBIENTAIS,NÃO,SC,41001010038P7,AGROECOSSISTEMAS,EM FUNCIONAMENTO
2024,29,"ARQUITETURA, URBANISMO E DESIGN",NÃO,SC,41001010048P2,ARQUITETURA E URBANISMO,EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,SC,41001010028P1,ENGENHARIA QUÍMICA,EM FUNCIONAMENTO
2024,31,COMUNICAÇÃO E INFORMAÇÃO,NÃO,SC,41001010073P7,JORNALISMO,EM FUNCIONAMENTO
2024,31,COMUNICAÇÃO E INFORMAÇÃO,NÃO,SC,41001010052P0,CIÊNCIA DA INFORMAÇÃO,EM FUNCIONAMENTO
2024,20,ENFERMAGEM,NÃO,SC,41001010156P0,INFORMÁTICA EM SAÚDE,EM FUNCIONAMENTO
2024,5,GEOCIÊNCIAS,NÃO,SC,41001010089P0,OCEANOGRAFIA,EM FUNCIONAMENTO
2024,36,GEOGRAFIA,NÃO,SC,41001010016P3,GEOGRAFIA,EM FUNCIONAMENTO
2024,5,GEOCIÊNCIAS,NÃO,SC,41001010164P2,GEOLOGIA,EM FUNCIONAMENTO
2024,41,LINGUÍSTICA E LITERATURA,NÃO,SC,41001010014P0,LINGÜÍSTICA,EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,SC,41001010054P2,CONTABILIDADE,EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,SC,41001010163P6,PLANEJAMENTO E CONTROLE DE GESTÃO,EM FUNCIONAMENTO
2024,21,"EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL",NÃO,SC,41001010039P3,EDUCAÇÃO FÍSICA,EM FUNCIONAMENTO
2024,14,ENGENHARIAS IV,NÃO,SC,41001010005P1,ENGENHARIA ELÉTRICA,EM FUNCIONAMENTO
2024,29,"ARQUITETURA, URBANISMO E DESIGN",NÃO,SC,41001010064P8,DESIGN,EM FUNCIONAMENTO
2024,33,FILOSOFIA,NÃO,SC,41001010029P8,FILOSOFIA,EM FUNCIONAMENTO
2024,37,PSICOLOGIA,NÃO,SC,41001010036P4,PSICOLOGIA,EM FUNCIONAMENTO
2024,2,COMPUTAÇÃO,NÃO,SC,41001010025P2,CIÊNCIAS DA COMPUTAÇÃO,EM FUNCIONAMENTO
2024,18,ODONTOLOGIA,NÃO,SC,41001010008P0,ODONTOLOGIA,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,SC,41001010015P7,EDUCAÇÃO,EM FUNCIONAMENTO
2024,25,CIÊNCIA DE ALIMENTOS,NÃO,SC,41001010021P7,CIÊNCIAS DOS ALIMENTOS,EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,SC,41001010161P3,ECOSSISTEMAS AGRÍCOLAS E NATURAIS,EM FUNCIONAMENTO
2024,28,ECONOMIA,NÃO,SC,41001010032P9,ECONOMIA,EM FUNCIONAMENTO
2024,13,ENGENHARIAS III,NÃO,SC,41001010006P8,ENGENHARIA MECÂNICA,EM FUNCIONAMENTO
2024,26,DIREITO,NÃO,SC,41001010011P1,DIREITO,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,SC,41001010037P0,INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,EM FUNCIONAMENTO
2024,41,LINGUÍSTICA E LITERATURA,NÃO,SC,41001010013P4,LITERATURA,EM FUNCIONAMENTO
2024,19,FARMÁCIA,SIM,SC,42001013102P6,ASSISTÊNCIA FARMACÊUTICA,EM FUNCIONAMENTO
2024,13,ENGENHARIAS III,NÃO,SC,41001010051P3,ENGENHARIA DE PRODUÇÃO,EM FUNCIONAMENTO
2024,26,DIREITO,NÃO,SC,41001010158P2,DIREITO,EM FUNCIONAMENTO
2024,47,MATERIAIS,NÃO,SC,41001028002P4,"NANOCIÊNCIA, PROCESSOS E MATERIAIS AVANÇADOS",EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,SC,41001028001P8,ENGENHARIA TÊXTIL,EM FUNCIONAMENTO
2024,24,MEDICINA VETERINÁRIA,NÃO,SC,41001052001P4,MEDICINA VETERINARIA CONVENCIONAL E INTEGRATIVA,EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,SC,41002016020P3,ADMINISTRAÇÃO,EM FUNCIONAMENTO
2024,11,ARTES,NÃO,SC,41002016014P3,MÚSICA,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,SC,41002016161P6,"ENSINO DE CIÊNCIAS, MATEMÁTICA E TECNOLOGIAS",EM FUNCIONAMENTO
2024,4,QUÍMICA,NÃO,SC,41002016162P2,QUÍMICA APLICADA,EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,SC,41002016003P1,CIENCIA DO SOLO,EM FUNCIONAMENTO
2024,2,COMPUTAÇÃO,NÃO,SC,41002016023P2,COMPUTAÇÃO APLICADA,EM FUNCIONAMENTO
2024,10,ENGENHARIAS I,NÃO,SC,41002016157P9,ENGENHARIA CIVIL,EM FUNCIONAMENTO
2024,23,ZOOTECNIA / RECURSOS PESQUEIROS,NÃO,SC,41002016156P2,ZOOTECNIA,EM FUNCIONAMENTO
2024,30,PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA,NÃO,SC,41002016016P6,PLANEJAMENTO TERRITORIAL E DESENVOLVIMENTO SÓCIO-AMBIENTAL,EM FUNCIONAMENTO
2024,13,ENGENHARIAS III,NÃO,SC,41002016019P5,ENGENHARIA MECÂNICA,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,SC,41002016015P0,EDUCAÇÃO,EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,SC,41002016001P9,CIÊNCIA E ENGENHARIA DE MATERIAIS,EM FUNCIONAMENTO
2024,11,ARTES,NÃO,SC,41002016005P4,ARTES CÊNICAS,EM FUNCIONAMENTO
2024,24,MEDICINA VETERINÁRIA,NÃO,SC,41002016008P3,CIENCIA ANIMAL,EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,SC,41002016009P0,ADMINISTRAÇÃO,EM FUNCIONAMENTO
2024,21,"EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL",NÃO,SC,41002016004P8,CIÊNCIAS DO MOVIMENTO HUMANO,EM FUNCIONAMENTO
2024,14,ENGENHARIAS IV,NÃO,SC,41002016018P9,ENGENHARIA ELÉTRICA,EM FUNCIONAMENTO
2024,25,CIÊNCIA DE ALIMENTOS,NÃO,SC,41002016164P5,CIÊNCIA E TECNOLOGIA DE ALIMENTOS,EM FUNCIONAMENTO
2024,29,"ARQUITETURA, URBANISMO E DESIGN",NÃO,SC,41002016165P1,DESIGN DE VESTUÁRIO E MODA,EM FUNCIONAMENTO
2024,29,"ARQUITETURA, URBANISMO E DESIGN",NÃO,SC,41002016022P6,DESIGN,EM FUNCIONAMENTO
2024,31,COMUNICAÇÃO E INFORMAÇÃO,NÃO,SC,41002016025P5,GESTÃO DA INFORMAÇÃO,EM FUNCIONAMENTO
2024,21,"EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL",NÃO,SC,41002016021P0,FISIOTERAPIA,EM FUNCIONAMENTO
2024,20,ENFERMAGEM,NÃO,SC,41002016166P8,ENFERMAGEM NA ATENÇÃO PRIMÁRIA À SAÚDE,EM FUNCIONAMENTO
2024,3,ASTRONOMIA / FÍSICA,NÃO,SC,41002016011P4,FÍSICA,EM FUNCIONAMENTO
